Pot,Manip,Area,Scenario,Sowing,Harvesting
1395,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1396,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1397,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1398,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1399,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1400,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1401,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1402,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1403,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1404,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1405,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1406,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1407,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1408,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1409,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1410,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1411,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1412,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1413,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1414,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1415,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1416,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1417,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1418,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1419,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1420,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1421,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1422,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1423,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1424,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1425,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1426,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1427,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1428,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1429,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1430,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1431,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1432,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1433,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1434,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1435,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1436,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1437,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1438,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1439,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1440,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1441,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1442,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1443,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1444,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1445,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1446,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1447,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1448,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1449,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1450,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1451,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1452,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1453,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1454,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1455,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1456,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1457,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1458,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1459,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1460,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1461,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1462,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1463,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1464,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1465,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1466,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1467,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1468,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1469,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1470,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1471,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1472,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1473,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1474,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1475,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1476,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1477,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1478,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1479,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1480,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1481,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1482,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1483,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1484,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1485,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1486,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1487,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1488,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1489,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1490,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1491,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1492,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1493,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1494,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1495,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1496,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1497,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1498,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1499,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1500,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1501,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1502,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1503,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1504,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1505,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1506,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1507,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1508,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1509,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1510,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1511,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1512,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1513,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1514,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1515,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1516,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1517,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1518,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1519,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1520,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1521,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1522,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1523,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1524,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1525,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1526,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1527,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1528,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1529,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1530,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1531,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1532,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1533,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1534,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1535,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1536,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1537,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1538,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1539,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1540,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1541,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1542,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1543,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1544,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1545,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1546,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1547,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1548,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1549,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1550,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1551,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1552,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1553,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1554,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1555,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1556,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1557,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1558,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1559,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1560,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-13T12:00:00+01:00
1561,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1562,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1563,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1564,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1565,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1566,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1567,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1568,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1569,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1570,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1571,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1572,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1573,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1574,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1575,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1576,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1577,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1578,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1579,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1580,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1581,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1582,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1583,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1584,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1585,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1586,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1587,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1588,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1589,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1590,ZA13,03_p,WW,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1591,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1592,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1593,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1594,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1595,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1596,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1597,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1598,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1599,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1600,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1601,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1602,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1603,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1604,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1605,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1606,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1607,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1608,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1609,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1610,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1611,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1612,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1613,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1614,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1615,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1616,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1617,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1618,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1619,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1620,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1621,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1622,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1623,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1624,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1625,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1626,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1627,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1628,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1629,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1630,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1631,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1632,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1633,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1634,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1635,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1636,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1637,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1638,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1639,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1640,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1641,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1642,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1643,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1644,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1645,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1646,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1647,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1648,ZA13,03_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1649,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1650,ZA13,03_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1651,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1652,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1653,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1654,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1655,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1656,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1657,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1658,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1659,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1660,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1661,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1662,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1663,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1664,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1665,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1666,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1667,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1668,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1669,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1670,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1671,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1672,ZA13,06_p,WW,2013-01-24T12:00:00+01:00,2013-03-15T12:00:00+01:00
1673,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1674,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1675,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1676,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1677,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1678,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
1679,ZA13,06_p,WD,2013-01-25T12:00:00+01:00,2013-03-15T12:00:00+01:00
